label,dice,jaccard,precision,recall,fpr,fnr,vs,hd,msd,mdsd,stdsd,hd95,filename
4,0.9311274850549145,0.8711305343114302,0.9501399712491488,0.9128609591655006,0.0001436905903322943,0.08713904083449943,-0.04002039019417026,7.280109882354736,0.5186120498794884,0.0,0.8544938014273139,2.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7776.nii.gz
5,0.9658802796884771,0.9340120497823123,0.9802007615091727,0.951972209771403,4.6743788469647594e-05,0.048027790228597045,-0.029219487237792052,4.242640495300293,0.2619306162154923,0.0,0.495083456726496,1.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7776.nii.gz
6,0.9143238752972603,0.8421700123023375,0.867309415654646,0.9667275169634554,0.00023373837642841556,0.03327248303654462,0.10841450304590025,6.0,0.5806391976457251,0.0,0.928482117482499,2.2360680103302,/Users/jianghaocheng/Documents/predict/predictTs/amos_7776.nii.gz
7,0.8433151845130067,0.7290794979079498,0.8142523364485982,0.8745294855708908,8.641678664016045e-06,0.12547051442910917,0.07138535995160314,6.0,0.3127533867000649,0.0,0.7606031025066178,1.4142135381698608,/Users/jianghaocheng/Documents/predict/predictTs/amos_7776.nii.gz
8,0.8283321702721563,0.7069684335914235,0.9450636942675159,0.7372670807453416,3.7503281537134498e-06,0.26273291925465836,-0.24703419399860432,12.649110794067383,0.6161909473806481,0.0,1.7291491790667757,3.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7776.nii.gz
4,0.8485386870391757,0.7369233143033482,0.8182635884696107,0.8811401688114017,0.00023086986356042684,0.11885983118859832,0.07399840099493649,10.770329475402832,0.9548229715517744,0.0,1.4874488131749635,4.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7784.nii.gz
5,0.9817555069783084,0.9641648088514574,0.9800663057618868,0.9834505411209837,2.584857750924522e-05,0.016549458879016297,0.0034471161930385067,4.0,0.09941707302279033,0.0,0.3497254057823355,1.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7784.nii.gz
6,0.9037664444043972,0.8244287358211408,0.9211412477805669,0.8870349625611698,7.006458507758157e-05,0.11296503743883025,-0.03772451492761458,10.816654205322266,0.5689242998861036,0.0,1.0950784267622031,2.2360680103302,/Users/jianghaocheng/Documents/predict/predictTs/amos_7784.nii.gz
7,0.7972560975609756,0.6628643852978454,0.9256637168141593,0.7001338688085676,2.282701368365335e-06,0.2998661311914324,-0.2774390243902439,5.385164737701416,0.4545919616402443,0.0,0.8358915414663035,2.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7784.nii.gz
8,0.7261955141768938,0.5700996677740864,0.881808838643371,0.6172661870503597,6.250472182409432e-06,0.38273381294964026,-0.35294117647058826,19.078784942626953,1.321270292648529,0.0,3.005134794862662,8.049806213378904,/Users/jianghaocheng/Documents/predict/predictTs/amos_7784.nii.gz
4,0.8602768228695494,0.7548120808032702,0.8510000447447313,0.8697580829560525,0.00018119359567155162,0.1302419170439475,0.021802062601773115,13.152946472167969,0.966053933775557,0.0,1.7684235254020573,4.123105525970459,/Users/jianghaocheng/Documents/predict/predictTs/amos_7785.nii.gz
5,0.9821154614042831,0.9648593962918611,0.9806933601947453,0.9835416929747022,2.503232026263475e-05,0.016458307025297807,0.0029001954479541013,4.0,0.1013115602596537,0.0,0.3650171950941555,1.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7785.nii.gz
6,0.918258064516129,0.848869803781237,0.9160713136384115,0.9204552803466339,7.092917270638906e-05,0.0795447196533661,0.0047741935483870965,6.480740547180176,0.41104598285961574,0.0,0.7245612334847998,2.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7785.nii.gz
7,0.8180404354587869,0.6921052631578948,0.9195804195804196,0.7366946778711485,2.500097014634155e-06,0.26330532212885155,-0.2208398133748056,4.582575798034668,0.3682988488346065,0.0,0.7033002123199402,2.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7785.nii.gz
8,0.7245454545454545,0.5680684248039914,0.9343493552168816,0.5916852264291017,3.043701079638819e-06,0.4083147735708983,-0.4490909090909091,18.138357162475586,1.2914239648351402,0.0,2.9189260232999947,8.062257766723633,/Users/jianghaocheng/Documents/predict/predictTs/amos_7785.nii.gz
4,0.8691973473587926,0.7686552072800809,0.8555167923345284,0.883322543698023,0.0002683151993917512,0.116677456301977,0.03198196726666885,8.5670747756958,0.5102259725699101,0.0,1.2389895634972006,2.8168368339538574,/Users/jianghaocheng/Documents/predict/predictTs/amos_7789.nii.gz
5,0.970820629257217,0.9432958499319247,0.9726504614584688,0.968997668997669,3.1388160493273895e-05,0.031002331002331,-0.0037625689263704183,1.4084184169769287,0.06495318880953334,0.0,0.1715161167371021,0.390625,/Users/jianghaocheng/Documents/predict/predictTs/amos_7789.nii.gz
6,0.8368044456465613,0.7194013444383376,0.8873591989987485,0.7916996231331132,6.441427636271309e-05,0.2083003768668869,-0.11394428188546558,8.838834762573242,0.4619886186510607,0.0,0.9139444391176884,2.1035799980163574,/Users/jianghaocheng/Documents/predict/predictTs/amos_7789.nii.gz
7,0.6935296396745447,0.5308422301304864,0.9802847754654983,0.5365707434052758,5.36468470973062e-07,0.4634292565947242,-0.5850445563734986,8.51518440246582,1.0079797961363548,0.0,2.147536981161263,6.6999969482421875,/Users/jianghaocheng/Documents/predict/predictTs/amos_7789.nii.gz
8,0.6679611650485436,0.5014577259475219,0.9686242960579243,0.5097375105842507,1.162372396099555e-06,0.49026248941574935,-0.6208044382801664,10.1200590133667,0.7922972338400049,0.0,1.6482200691691307,4.719939708709717,/Users/jianghaocheng/Documents/predict/predictTs/amos_7789.nii.gz
4,0.8288698073799026,0.7077520608750792,0.7592041493070317,0.9126124284546198,0.0003798703075554487,0.08738757154538021,0.1835228591320492,31.142410278320312,1.784278544788465,0.0,4.771121395231532,10.589951992034912,/Users/jianghaocheng/Documents/predict/predictTs/amos_7799.nii.gz
5,0.7745581586518702,0.6320643971155459,0.7694192099622333,0.7797662149581049,0.0003030061997563342,0.2202337850418951,0.013357994245787094,118.87344360351562,15.243530971074001,0.0,33.04794578305204,103.93659362792962,/Users/jianghaocheng/Documents/predict/predictTs/amos_7799.nii.gz
6,0.11398963730569948,0.06043956043956044,0.27472527472527475,0.07191422594142259,0.00019470822730764114,0.9280857740585774,-1.1701554404145078,138.93670654296875,24.596391895250616,11.785117149353027,33.62003694448617,112.20381164550781,/Users/jianghaocheng/Documents/predict/predictTs/amos_7799.nii.gz
7,0.8344988344988346,0.716,0.9063291139240506,0.7732181425485961,4.956797490842316e-06,0.2267818574514039,-0.1585081585081585,6.664625644683838,0.29350553831576187,0.0,0.9872872322688429,0.925933837890625,/Users/jianghaocheng/Documents/predict/predictTs/amos_7799.nii.gz
8,0.7417475728155339,0.5895061728395061,0.8507795100222717,0.657487091222031,8.97596437694281e-06,0.342512908777969,-0.2563106796116505,14.47034740447998,1.4555064482861255,0.0,3.3725156495575312,8.061842918395996,/Users/jianghaocheng/Documents/predict/predictTs/amos_7799.nii.gz
4,0.8897275724449072,0.8013596936782058,0.8491347188871409,0.9343963553530752,0.00017394151765406165,0.06560364464692484,0.09560992538608364,10.597662925720215,0.5714700946878889,0.0,1.4302011401201848,3.515625,/Users/jianghaocheng/Documents/predict/predictTs/amos_7801.nii.gz
5,0.77895132141013,0.637936337075196,0.8167142435279063,0.7445262024407753,0.00017776307981123127,0.25547379755922467,-0.09247523822935737,119.13155364990234,7.013488026223554,0.0,15.808728505716898,39.788251113891604,/Users/jianghaocheng/Documents/predict/predictTs/amos_7801.nii.gz
6,0.08834467120181407,0.04621370278990321,0.2826465467208358,0.052354332401634056,0.00011797880543214128,0.947645667598366,-1.374875283446712,145.63558959960938,27.421452521710805,12.441730499267578,36.44450692122504,118.85525512695312,/Users/jianghaocheng/Documents/predict/predictTs/amos_7801.nii.gz
7,0.7736263736263737,0.6308243727598566,0.9119170984455959,0.6717557251908397,3.2426547194550507e-06,0.3282442748091603,-0.3032967032967033,6.600006103515625,0.5355812191832052,0.0,1.3968222638822063,3.1689414978027344,/Users/jianghaocheng/Documents/predict/predictTs/amos_7801.nii.gz
8,0.697282099343955,0.5352517985611511,0.7622950819672131,0.6424870466321243,1.1063232957065787e-05,0.35751295336787564,-0.17057169634489222,14.322680473327637,1.121478078911989,0.0,2.6600654483719324,6.886389255523682,/Users/jianghaocheng/Documents/predict/predictTs/amos_7801.nii.gz
4,0.6823384235693352,0.5178404195542237,0.9519669449944047,0.5317338205596692,3.0360404113301545e-05,0.4682661794403308,-0.5664661422181089,51.15662384033203,5.321679652141312,1.0,10.951456630100678,36.40810394287109,/Users/jianghaocheng/Documents/predict/predictTs/amos_7813.nii.gz
5,0.9676251809694972,0.9372808820329311,0.9848581082797693,0.9509849618526605,3.246322273632613e-05,0.0490150381473395,-0.03499575657730518,2.0,0.22111259823454668,0.0,0.4297440805482994,1.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7813.nii.gz
6,0.6987079315470519,0.5369339816062328,0.5877147986663247,0.861385208157128,0.0003496587347063049,0.1386147918428719,0.3777108663338034,16.76305389404297,1.6565594772413195,1.0,2.5068738679580775,6.633249759674072,/Users/jianghaocheng/Documents/predict/predictTs/amos_7813.nii.gz
7,0.20607175712971482,0.11487179487179487,0.896,0.11642411642411643,7.065586798614145e-07,0.8835758835758836,-1.5400183992640295,31.048349380493164,8.081700705802817,5.0,8.275732064709832,25.238859176635742,/Users/jianghaocheng/Documents/predict/predictTs/amos_7813.nii.gz
8,0.5930509281294621,0.4215155615696888,0.9584615384615385,0.4293590627153687,1.4675070300380752e-06,0.5706409372846313,-0.7624940504521657,16.733200073242188,2.7918344619144504,1.0,4.012685055857812,12.01871752738952,/Users/jianghaocheng/Documents/predict/predictTs/amos_7813.nii.gz
4,0.9097833195034428,0.8344977065376279,0.9114110807716023,0.9081613621652459,0.00019224937769239626,0.09183863783475409,-0.003571958477356531,7.892125606536865,0.4741328320998637,0.0,1.2249665776626477,3.2958984375,/Users/jianghaocheng/Documents/predict/predictTs/amos_7890.nii.gz
5,0.9728701070025735,0.9471733941687656,0.9717776304574297,0.9739650426458025,4.982171540369693e-05,0.02603495735419746,0.00224840850602736,1.6377451419830322,0.08518125499739035,0.0,0.18878363055921893,0.3662109375,/Users/jianghaocheng/Documents/predict/predictTs/amos_7890.nii.gz
6,0.8953823660804938,0.8105812713702709,0.9087986149755766,0.8823564724951474,0.00010562606934460063,0.11764352750485262,-0.0295252406286805,7.364714622497559,0.7049421793569829,0.0,1.448442587045339,4.913235187530518,/Users/jianghaocheng/Documents/predict/predictTs/amos_7890.nii.gz
7,0.6752021563342318,0.5096642929806714,0.756797583081571,0.6094890510948905,3.838614352726888e-06,0.3905109489051095,-0.215633423180593,6.555436134338379,0.9738569985089502,0.0,2.0185248434054612,6.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7890.nii.gz
8,0.8178260869565217,0.6917984553144538,0.9746113989637306,0.7044943820224719,1.1683254105769692e-06,0.2955056179775281,-0.3217391304347826,6.273177623748779,0.3547534707035472,0.0,1.1438589514415916,2.227574110031128,/Users/jianghaocheng/Documents/predict/predictTs/amos_7890.nii.gz
4,0.8922062179900189,0.8053901660029179,0.8933671572593872,0.8910482921083628,0.00023301519463602463,0.10895170789163722,-0.002599019361602219,6.368653774261475,0.6787033904861848,0.0,1.5583535340333643,6.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7891.nii.gz
5,0.9657586469813544,0.933784598887474,0.9621573095780678,0.9693870451541085,6.543881321696848e-05,0.0306129548458916,0.007485963817841547,6.05562162399292,0.14960307328149774,0.0,0.5748417313058999,0.5179004669189453,/Users/jianghaocheng/Documents/predict/predictTs/amos_7891.nii.gz
6,0.9399111741826973,0.8866343567559527,0.9382591358640048,0.9415690404106885,0.00011242726085202523,0.05843095958931157,0.0035214968989803427,6.677055358886719,0.4910354983037205,0.0,1.263287905637352,3.316181182861328,/Users/jianghaocheng/Documents/predict/predictTs/amos_7891.nii.gz
7,0.6465324384787472,0.47768595041322315,0.621505376344086,0.6736596736596736,8.392505664106841e-06,0.32634032634032634,0.08053691275167785,10.312593460083008,0.9525330533906567,0.0,2.041366429669876,6.308465838432312,/Users/jianghaocheng/Documents/predict/predictTs/amos_7891.nii.gz
8,0.8371150729335495,0.7198606271777004,0.9264573991031391,0.7634885439763488,3.9103169755395845e-06,0.23651145602365115,-0.19286871961102106,6.845651626586914,0.2940932288487473,0.0,1.0755374502072172,1.1580606698989868,/Users/jianghaocheng/Documents/predict/predictTs/amos_7891.nii.gz
4,0.7651358950328022,0.6196114146933819,0.7580034167718933,0.7724038752649107,0.000546758417360939,0.2275961247350893,0.018819119025304594,14.640188217163086,1.5127131722561065,0.0,2.452616272234636,6.917122840881348,/Users/jianghaocheng/Documents/predict/predictTs/amos_7894.nii.gz
5,0.7081235542250647,0.5481356646302928,0.6416769420468558,0.7899210686095932,0.00048714415510830826,0.2100789313904068,0.20710300721186556,46.442447662353516,9.054235425086352,0.9259185791015625,15.877997651268192,42.29777183532715,/Users/jianghaocheng/Documents/predict/predictTs/amos_7894.nii.gz
6,0.29800675307700686,0.17509279406118008,0.4634146341463415,0.21961791619842672,0.0002655161414201996,0.7803820838015733,-0.713865591983444,21.896413803100586,6.3378353791821365,4.629638671875,5.941881697432484,17.0732364654541,/Users/jianghaocheng/Documents/predict/predictTs/amos_7894.nii.gz
7,0.5179856115107914,0.34951456310679613,0.576,0.47058823529411764,1.775050228897751e-05,0.5294117647058824,-0.2014388489208633,14.218567848205566,2.1552783691131316,0.0,3.446296601095069,10.642429542541501,/Users/jianghaocheng/Documents/predict/predictTs/amos_7894.nii.gz
8,0.8011811023622047,0.6683087027914614,0.8043478260869565,0.7980392156862746,1.6578865663963475e-05,0.2019607843137255,-0.007874015748031496,6.728644371032715,0.4090722481327862,0.0,1.0672489660719353,2.0704305171966553,/Users/jianghaocheng/Documents/predict/predictTs/amos_7894.nii.gz
4,0.8802585253356274,0.7861265705099234,0.9606311637080868,0.8122965255910765,6.81224725743567e-05,0.18770347440892352,-0.16733298149982287,8.188725471496582,0.7016528051604488,0.0,1.6548565682419527,5.243342399597168,/Users/jianghaocheng/Documents/predict/predictTs/amos_7898.nii.gz
5,0.9499406614149682,0.9046542671531548,0.9357831946387805,0.964533085374879,9.517712044623662e-05,0.03546691462512098,0.030258006036649753,21.441329956054688,0.7034481999017141,0.0,3.136566323557245,0.732421875,/Users/jianghaocheng/Documents/predict/predictTs/amos_7898.nii.gz
6,0.7806909114566392,0.6402731832248426,0.8355382258738338,0.7326007326007326,0.00012883378696062442,0.2673992673992674,-0.1312861882766248,28.816699981689453,1.0711920078706259,0.0,3.171059622546984,3.662109375,/Users/jianghaocheng/Documents/predict/predictTs/amos_7898.nii.gz
7,0.47790432801822325,0.3139778509428315,0.8001525553012967,0.3406950308541734,7.139532433110961e-06,0.6593049691458266,-0.8054669703872437,8.393906593322754,1.382663137524946,0.5179004669189453,1.8957594843915002,5.914617156982421,/Users/jianghaocheng/Documents/predict/predictTs/amos_7898.nii.gz
8,0.6793785310734464,0.5144385026737968,0.9746707193515705,0.5214092140921409,6.812301872715409e-07,0.4785907859078591,-0.6059322033898306,8.273210525512695,0.6436124137180419,0.0,1.5683797326049866,3.961176872253418,/Users/jianghaocheng/Documents/predict/predictTs/amos_7898.nii.gz
4,0.866474435387738,0.7644066110534767,0.8807184726724957,0.852683808376399,0.0002175188518826503,0.14731619162360102,-0.03234640291246496,7.403261184692383,0.662371382376683,0.0,1.4996862374464985,4.296875,/Users/jianghaocheng/Documents/predict/predictTs/amos_7956.nii.gz
5,0.9589966151680687,0.9212233400402414,0.9647842211732973,0.953278033180092,6.236864220510201e-05,0.046721966819908055,-0.01199772110325413,20.099998474121094,0.26779361677816343,0.0,1.3863191466267766,0.78125,/Users/jianghaocheng/Documents/predict/predictTs/amos_7956.nii.gz
6,0.8855747313578639,0.7946470313230481,0.8486550583536167,0.9258527949887656,0.00014466790780794475,0.07414720501123442,0.08700748941712796,26.950456619262695,0.7160403946817587,0.0,2.893131739085858,2.620392084121704,/Users/jianghaocheng/Documents/predict/predictTs/amos_7956.nii.gz
7,0.8844884488448845,0.7928994082840237,0.8977433004231312,0.8716193084560082,8.643425924990383e-06,0.1283806915439918,-0.029529268716345317,6.6999969482421875,0.18734088921732786,0.0,0.7733249875491788,0.873464047908783,/Users/jianghaocheng/Documents/predict/predictTs/amos_7956.nii.gz
8,0.7464362850971922,0.5954514128187457,0.8985959438377535,0.6383450314000739,5.81192174172863e-06,0.36165496859992613,-0.3386609071274298,5.426735877990723,0.39630274043253255,0.0,0.8509751113609046,2.34375,/Users/jianghaocheng/Documents/predict/predictTs/amos_7956.nii.gz
4,0.8842608126028535,0.7925336159122478,0.9015899390740559,0.8675852771507399,0.00018037875657198548,0.1324147228492601,-0.03844125964626372,9.112460136413574,0.48068314086762726,0.0,1.202607669215749,2.734375,/Users/jianghaocheng/Documents/predict/predictTs/amos_7958.nii.gz
5,0.9539007666996255,0.9118645118304228,0.9671317523706223,0.9410269120680557,5.971594022971827e-05,0.058973087931944286,-0.027361288963091437,20.099998474121094,0.29097892088715127,0.0,1.470483211085336,0.78125,/Users/jianghaocheng/Documents/predict/predictTs/amos_7958.nii.gz
6,0.9038900922821281,0.8246345425013536,0.8803028551612531,0.9287761448868833,0.00012356199581440452,0.07122385511311666,0.053588914275540786,20.19844627380371,0.5307731297521371,0.0,1.9930227808946146,2.1035799980163574,/Users/jianghaocheng/Documents/predict/predictTs/amos_7958.nii.gz
7,0.7665777777777778,0.6215047564139522,0.7465373961218836,0.7877237851662404,2.1817079584205804e-05,0.21227621483375958,0.05368888888888889,18.279266357421875,1.4322112633116024,0.0,4.101145114821937,14.329947471618652,/Users/jianghaocheng/Documents/predict/predictTs/amos_7958.nii.gz
8,0.7640228301515449,0.6181528662420382,0.8802721088435375,0.6748956884561892,7.868487530056729e-06,0.32510431154381086,-0.26412123597716985,6.6999969482421875,0.43392293633155105,0.0,1.083289570440636,2.4563617825507604,/Users/jianghaocheng/Documents/predict/predictTs/amos_7958.nii.gz
4,0.8790006126132093,0.7841222952514585,0.9098683759511894,0.8501585369759472,0.00015702263819171547,0.14984146302405277,-0.0678510522045797,13.184340476989746,0.6020498291685101,0.0,1.4593453215293772,3.847210168838501,/Users/jianghaocheng/Documents/predict/predictTs/amos_7959.nii.gz
5,0.9596213453966659,0.9223770029793059,0.9598304062206731,0.959412375623974,7.156348815906405e-05,0.040587624376026,-0.00043562034011895785,20.099998474121094,0.27126266751974965,0.0,1.4784327638662713,0.5524271726608276,/Users/jianghaocheng/Documents/predict/predictTs/amos_7959.nii.gz
6,0.8758108128075178,0.7790599863308975,0.8627947598253275,0.8892255993279127,0.00014059799881883361,0.11077440067208737,0.030171840600481687,20.401395797729492,0.7746017771188259,0.0,2.3901625863953986,4.703747749328613,/Users/jianghaocheng/Documents/predict/predictTs/amos_7959.nii.gz
7,0.802381409640868,0.6699807568954458,0.7774469668775587,0.828968253968254,1.7823127337720723e-05,0.17103174603174603,0.06414442097176877,20.420249938964844,1.5170150840502294,0.0,4.2315634142621805,14.207494640350344,/Users/jianghaocheng/Documents/predict/predictTs/amos_7959.nii.gz
8,0.6549609810479375,0.4869457107335267,0.9639048400328137,0.49598986914309834,1.3113947717611284e-06,0.5040101308569016,-0.6410256410256411,6.821972370147705,0.7941000484217522,0.0,1.4032800401752688,4.296875,/Users/jianghaocheng/Documents/predict/predictTs/amos_7959.nii.gz
4,0.812202166064982,0.6837882195611209,0.9039153056509773,0.7373854902410646,0.00014280420707225071,0.26261450975893547,-0.20292418772563178,14.715682983398438,1.21215957735666,0.0,2.3592457536305034,6.700004577636719,/Users/jianghaocheng/Documents/predict/predictTs/amos_7961.nii.gz
5,0.9509254794317297,0.9064422600947599,0.9890737368437298,0.9156106690286726,2.1144152499512085e-05,0.08438933097132734,-0.0771393597685374,22.707347869873047,0.18488579030865648,0.0,0.48562296892713486,1.171875,/Users/jianghaocheng/Documents/predict/predictTs/amos_7961.nii.gz
6,0.8711060708083779,0.7716456332014817,0.7997917547912667,0.9563830201159488,0.0001835142522990208,0.04361697988405121,0.1783322110784279,26.799999237060547,0.7891721513019663,0.0,2.5741898980514657,3.90625,/Users/jianghaocheng/Documents/predict/predictTs/amos_7961.nii.gz
7,0.8572744014732965,0.750201450443191,0.9172413793103448,0.8046672428694901,5.007135466082946e-06,0.19533275713050993,-0.13075506445672191,5.211587429046631,0.13392258116075467,0.0,0.3915502209335063,0.78125,/Users/jianghaocheng/Documents/predict/predictTs/amos_7961.nii.gz
8,0.8414303329223182,0.7262664963814389,0.9838523644752019,0.7350280051701853,8.345227517875105e-07,0.26497199482981476,-0.28951911220715165,4.021730422973633,0.17601706768046912,0.0,0.4925461857080305,1.1048543453216553,/Users/jianghaocheng/Documents/predict/predictTs/amos_7961.nii.gz
4,0.8623458021138999,0.7580034457889254,0.8814457606783846,0.844056037655877,0.0001129785690821325,0.15594396234412297,-0.04333779664397026,314.07733154296875,9.089361713154844,0.0,50.157934384050535,6.0,/Users/jianghaocheng/Documents/predict/predictTs/amos_7980.nii.gz
5,0.9656989601468028,0.9336730051860613,0.9753295949817382,0.9562566560170394,2.016594094435825e-05,0.0437433439829606,-0.0197484724845568,1.956329345703125,0.09593285517623396,0.0,0.22007690062177024,0.5137572884559631,/Users/jianghaocheng/Documents/predict/predictTs/amos_7980.nii.gz
6,0.7625830564784053,0.6162700943047957,0.8414902392081386,0.6972055585086188,7.676017471760844e-05,0.3027944414913813,-0.18754152823920267,26.533262252807617,2.1603101453542637,0.36328125,4.8428001261059554,12.453076171875024,/Users/jianghaocheng/Documents/predict/predictTs/amos_7980.nii.gz
7,0.702902785895188,0.5419044758185642,0.9484752891692955,0.5583410708758898,1.0867840899910456e-06,0.4416589291241102,-0.5178258328462887,8.06615924835205,0.932972629263417,0.0,1.998846525643109,6.08734655380249,/Users/jianghaocheng/Documents/predict/predictTs/amos_7980.nii.gz
8,0.6224489795918368,0.45185185185185184,0.9301143583227446,0.46773162939297125,1.2198583265411253e-06,0.5322683706070288,-0.6615646258503401,19.914316177368164,1.6972588195409684,0.0,3.5534699327416193,9.116233491897571,/Users/jianghaocheng/Documents/predict/predictTs/amos_7980.nii.gz
